matchkey,donorkey,facilitykey,matchstatus,matchsubstatus,matchCreated,closedOrDelivered,enumcode,qty
06b95d6d-10ef-4c92-be63-ff3aa4f9600f,277172eb-7f69-4264-a401-4621ad69d2f3,be853ad0-7186-49a8-8d1a-61200804681b,delivered,,2021-03-20 00:44:47.364 UTC,2021-04-14 20:44:16.059 UTC,coveralls,210
16d9530c-8e72-49c3-a7dc-dd93c06267a9,4817a666-1c79-4e9f-a45d-90d21a91f850,be9fcf5c-73b0-4e19-8665-0187cefaa76e,delivered,,2020-07-21 00:00:00 UTC,2020-10-14 07:10:48 UTC,surgical_mask,1000
61fc7f6d-5df0-440c-9aeb-2766a2c91a6d,bd8fb9de-b900-46b1-8ab3-f1f32c46e7c3,be9fcf5c-73b0-4e19-8665-0187cefaa76e,closed,no_supply,2020-08-04 04:07:03.786 UTC,2020-08-10 10:08:34 UTC,nitrile_gloves,500
a33edf53-d6d6-4e4a-a375-1d3da16fa308,4d4a58a1-f187-4b16-bd64-b73f7b736e29,bea12043-8296-4421-98ad-36a21dd6d2ad,delivered,,2021-06-25 12:24:05.298 UTC,2021-07-09 20:35:43.508 UTC,sanitizer,125
a5eda09d-062b-418a-b298-f9b86043bcad,30cc6956-8ed8-4a8c-b576-420e3d4ac365,bea12043-8296-4421-98ad-36a21dd6d2ad,delivered,,2021-04-16 21:32:28.877 UTC,2021-06-05 23:51:52.048 UTC,gown,120
8f92e9b8-898b-4672-901c-6f51979f5e71,3f2628ff-54bd-4c3e-9002-f87c9a1ff49f,bec19ae1-d407-49ca-b4dc-082a25820ba0,delivered,,2021-05-24 22:30:07.928 UTC,2021-07-09 20:34:51.157 UTC,disinfecting_wipes,1
8f92e9b8-898b-4672-901c-6f51979f5e71,3f2628ff-54bd-4c3e-9002-f87c9a1ff49f,bec19ae1-d407-49ca-b4dc-082a25820ba0,delivered,,2021-05-24 22:30:07.928 UTC,2021-07-09 20:34:51.157 UTC,face_shield,8
8f92e9b8-898b-4672-901c-6f51979f5e71,3f2628ff-54bd-4c3e-9002-f87c9a1ff49f,bec19ae1-d407-49ca-b4dc-082a25820ba0,delivered,,2021-05-24 22:30:07.928 UTC,2021-07-09 20:34:51.157 UTC,sanitizer,36
ac0ce9d8-ccc0-4440-a292-94c2291f2ed8,4d4a58a1-f187-4b16-bd64-b73f7b736e29,bec19ae1-d407-49ca-b4dc-082a25820ba0,delivered,,2021-06-25 12:24:10.312 UTC,2021-07-09 20:35:46.956 UTC,sanitizer,125
befc6e44-c337-4956-8f2e-0963b3a8db15,cf76d0e1-1070-4ba6-8cf5-e9eff4040dbb,bec19ae1-d407-49ca-b4dc-082a25820ba0,delivered,,2021-06-23 05:51:07.048 UTC,2021-07-08 04:17:34.237 UTC,face_shield,32
ff20d19c-de9a-43e4-8b75-7970a4787b19,30cc6956-8ed8-4a8c-b576-420e3d4ac365,bec19ae1-d407-49ca-b4dc-082a25820ba0,delivered,,2021-04-16 21:29:44.723 UTC,2021-06-05 23:51:51.319 UTC,gown,130
2a1f4c90-454f-4139-8891-72861011275a,ca363f5f-24a7-4642-80cf-16c4e5f1fe37,becc7c6e-236d-4d2d-8243-8323f44c7012,delivered,,2020-07-29 00:00:00 UTC,2020-10-14 08:10:25 UTC,nitrile_gloves,180
ccb74539-5906-4593-8066-e9e547641ec1,63343816-33da-4fcd-a50f-525d161ee777,beef8f58-8bf2-49f4-8ce0-e076c952436d,delivered,,2020-06-04 00:00:00 UTC,2020-10-14 07:10:29 UTC,n95,0
b0a67414-18a7-4c39-a314-064cc15abe9f,9b36181b-1295-4eab-bd52-c0fb3f689d6c,bef5419d-a89b-4961-95ad-c4819be148d5,delivered,,2020-06-29 00:00:00 UTC,2020-10-14 08:10:13 UTC,sanitizer,500
a74d1518-75fa-4562-9970-10ac1ae8770c,f215c15d-3884-4698-9092-fa952f0267c2,bf08ee65-5ccc-4903-8ea4-cce914567182,delivered,,2020-05-08 00:00:00 UTC,2020-10-14 07:10:01 UTC,n95,2000
1f9d73c3-6267-4809-a0e7-82e11e85feee,b92b0c58-2337-48d8-840a-f5789d344cff,bf135682-7737-4b59-836e-bf231a013b61,delivered,,2020-09-24 17:18:06.336 UTC,2020-10-21 20:29:33.466 UTC,cloth_mask,100
49285820-6708-4efe-bea6-95e8902016ac,4d4a58a1-f187-4b16-bd64-b73f7b736e29,bf13c66b-c5c7-42f6-b8a3-29bef300f002,delivered,,2021-06-25 12:25:06.302 UTC,2021-07-09 20:36:03.812 UTC,sanitizer,125
81d3532b-f967-4c1d-8d15-de5a6d2c2b26,4d4a58a1-f187-4b16-bd64-b73f7b736e29,bf1a3768-b9f9-4418-bbc0-aa0fa97f489f,delivered,,2021-06-25 12:24:06.502 UTC,2021-07-09 20:35:44.571 UTC,sanitizer,125
e90bd96c-b8f1-47ce-9764-ef4e4934b91c,10a18ccd-eb77-4db2-a26a-c14e78bba9c7,bf1a3768-b9f9-4418-bbc0-aa0fa97f489f,delivered,,2021-04-30 15:45:54.569 UTC,2021-07-09 21:04:14.302 UTC,face_shield,40
255aef88-8dac-419e-a5d1-b1df9042b356,3605275c-bf71-4323-9234-71792cb2e442,bf1cb08c-1b9e-452c-b7f3-81b69e7bd448,delivered,,2021-04-03 00:43:33.801 UTC,2021-03-26 00:00:00 UTC,three_ply_mask,250
b437639e-b745-4bd2-9e1b-943d48edaf18,4d4a58a1-f187-4b16-bd64-b73f7b736e29,bf1cb08c-1b9e-452c-b7f3-81b69e7bd448,delivered,,2021-06-25 12:23:28.033 UTC,2021-07-09 20:36:04.14 UTC,sanitizer,125
b72c259f-cb24-46f0-9420-7bbf4559d295,3605275c-bf71-4323-9234-71792cb2e442,bf1cb08c-1b9e-452c-b7f3-81b69e7bd448,delivered,,2021-04-03 00:40:12.418 UTC,2021-03-26 00:00:00 UTC,kn95,270
70099266-109d-4489-96a3-19d7fb977fab,be93475d-adae-410f-a64b-96021be09eba,bf1e1fd6-10a0-486e-81da-fded29bfbea9,delivered,,2021-04-16 16:31:34.792 UTC,2021-04-16 16:31:59.898 UTC,cloth_mask,200
f5df72e5-e2cb-4263-a524-bb4e266c9750,fb4f8dcf-6680-4648-b7dc-918f7cd6cf59,bf1e1fd6-10a0-486e-81da-fded29bfbea9,pre_match,not_contacted,2021-04-06 09:07:50.654 UTC,,face_shield,10
97f440c6-7619-432f-879d-388a43233b32,055668af-5ad9-42ee-ad43-deee0768cac1,bf32fd3e-e813-423d-9549-f55ce5ce3d7b,delivered,,2020-06-23 00:00:00 UTC,2020-10-14 07:10:20 UTC,face_shield,50
ff56bab3-23cd-43f0-beef-fe43378199ec,19bfbf82-e231-4a9e-bb9f-0bc8b40651a8,bf3aea47-18e5-4e94-b8a7-2ab0a6dd2a18,closed,,2021-02-24 02:01:06.688 UTC,2021-04-12 22:56:40.016 UTC,surgical_mask,20
1c22cf97-7931-4d76-9423-d788512a286f,d96be509-daad-4db7-a5c7-0b31eff055b4,bf4aff00-76c6-47d5-8940-218c6308d471,closed,no_supply,2020-07-18 22:04:16.21 UTC,2020-07-28 03:07:24 UTC,surgical_mask,20
7896ceb7-8a9c-4390-b015-b969331f2fa7,3605275c-bf71-4323-9234-71792cb2e442,bf829a70-ecf3-4d3c-a520-b3d8633cde99,delivered,,2021-04-03 00:40:09.777 UTC,2021-03-26 00:00:00 UTC,kn95,1
804797bc-a608-453a-a36d-5e179e5c5c79,4d4a58a1-f187-4b16-bd64-b73f7b736e29,bf829a70-ecf3-4d3c-a520-b3d8633cde99,delivered,,2021-06-25 12:23:26.139 UTC,2021-07-09 20:36:26.066 UTC,sanitizer,125
93eee04f-12c8-49a2-8fb1-b372b6a4499f,3605275c-bf71-4323-9234-71792cb2e442,bf829a70-ecf3-4d3c-a520-b3d8633cde99,delivered,,2021-04-03 00:43:27.488 UTC,2021-03-26 00:00:00 UTC,three_ply_mask,550
be558e51-9e4e-4a38-8262-8e802a4508c8,3605275c-bf71-4323-9234-71792cb2e442,bf829a70-ecf3-4d3c-a520-b3d8633cde99,delivered,,2021-04-03 01:57:40.82 UTC,2021-03-26 00:00:00 UTC,kn95,1019
dd4d41d4-4207-4fa2-a075-369eecdffc19,3f2628ff-54bd-4c3e-9002-f87c9a1ff49f,bf829a70-ecf3-4d3c-a520-b3d8633cde99,closed,no_contact_facility,2021-05-24 22:30:01.112 UTC,2021-06-17 22:26:24.632 UTC,nitrile_gloves,200
dd4d41d4-4207-4fa2-a075-369eecdffc19,3f2628ff-54bd-4c3e-9002-f87c9a1ff49f,bf829a70-ecf3-4d3c-a520-b3d8633cde99,closed,no_contact_facility,2021-05-24 22:30:01.112 UTC,2021-06-17 22:26:24.632 UTC,face_shield,24
dd4d41d4-4207-4fa2-a075-369eecdffc19,3f2628ff-54bd-4c3e-9002-f87c9a1ff49f,bf829a70-ecf3-4d3c-a520-b3d8633cde99,closed,no_contact_facility,2021-05-24 22:30:01.112 UTC,2021-06-17 22:26:24.632 UTC,gown,100
dd4d41d4-4207-4fa2-a075-369eecdffc19,3f2628ff-54bd-4c3e-9002-f87c9a1ff49f,bf829a70-ecf3-4d3c-a520-b3d8633cde99,closed,no_contact_facility,2021-05-24 22:30:01.112 UTC,2021-06-17 22:26:24.632 UTC,sanitizer,20
69626dda-6c48-42d5-9178-564dd71d73ab,da9f6141-01b4-4872-a473-0fed15028dcd,bf9e61e0-3692-4cf8-99d4-64ffac88a9c9,delivered,,2021-06-28 18:36:50.828 UTC,2021-07-11 01:59:08.869 UTC,face_shield,1350
69626dda-6c48-42d5-9178-564dd71d73ab,da9f6141-01b4-4872-a473-0fed15028dcd,bf9e61e0-3692-4cf8-99d4-64ffac88a9c9,delivered,,2021-06-28 18:36:50.828 UTC,2021-07-11 01:59:08.869 UTC,safety_goggles,40
92cfd090-34e0-4e37-b51c-d9d3df814661,d62a23e4-4e82-4d30-8444-7af62b00cec2,bf9e61e0-3692-4cf8-99d4-64ffac88a9c9,pre_match,not_contacted,2021-06-10 21:48:05.201 UTC,,cloth_mask,50
db1da66b-08e6-429e-b81f-900792e2d071,4d4a58a1-f187-4b16-bd64-b73f7b736e29,bf9e61e0-3692-4cf8-99d4-64ffac88a9c9,delivered,,2021-06-25 12:24:15.296 UTC,2021-07-09 20:35:52.066 UTC,sanitizer,377
58408bbd-fc38-49b9-9169-5cd54df9932a,18766242-1b54-49ef-80ca-b6614de8c28c,bfb09a58-c2d8-4917-92e8-8d12fa46fe5a,delivered,,2020-11-18 15:58:46.394 UTC,2020-12-07 17:00:30.407 UTC,sanitizer,1
7b2bdb9d-31ae-4689-b056-558a12a18af5,58714324-7e5a-4d9a-809a-2249db06e441,bfb09a58-c2d8-4917-92e8-8d12fa46fe5a,delivered,,2020-11-18 15:58:16.419 UTC,2020-12-07 17:00:17.635 UTC,sanitizer,10
f2975bd1-bf3d-4fd8-bcfc-3926cdd2e7e6,4d4a58a1-f187-4b16-bd64-b73f7b736e29,bfcfc97f-db33-4719-9ae0-dba85c74c6c9,delivered,,2021-06-25 12:24:57.75 UTC,2021-07-09 20:36:30.903 UTC,sanitizer,125
15f5888e-5a4d-47d8-8c1a-ac6f7a19cd0e,dd078076-fe92-4a70-bb68-d0d33cac0119,bfd91965-74a9-4330-a192-0070a9a91503,delivered,,2021-02-22 16:21:44.084 UTC,2021-02-22 16:21:53.927 UTC,three_ply_mask,2000
69b182d6-d53f-4718-854c-b740d7ee1f23,4d4a58a1-f187-4b16-bd64-b73f7b736e29,c000d7bf-efa3-4fbe-b879-d8686ad62ef2,delivered,,2021-06-25 12:25:02.997 UTC,2021-07-09 20:35:56.053 UTC,sanitizer,125
46a82ed4-b853-46fb-a27c-8fea3dcbdfd9,8790520b-6106-4632-97d3-2994bc8d2302,c009b511-582c-4396-9e4b-3b6465ada89c,closed,,2021-02-24 02:00:07.715 UTC,2021-04-12 22:56:40.016 UTC,safety_glasses,10
19f0a885-437a-40cc-8e11-fd3c4b8a6803,a0310481-00fc-45ab-aaec-a442bd320f2f,c00a2d6d-cac7-4196-9db0-877ac9ba7e0a,delivered,,2020-07-20 00:00:00 UTC,2020-10-14 07:10:39 UTC,surgical_mask,1000
5f025320-5f80-48df-bd6d-063414a9a5e2,bca4b48f-ebca-4810-8689-0ba004ae6f91,c00a2d6d-cac7-4196-9db0-877ac9ba7e0a,delivered,,2020-08-05 00:00:00 UTC,2020-10-14 07:10:24 UTC,sanitizer,1000
264bdfd6-5acc-4fbd-81b8-7a2862d788df,4830af21-0fc4-4b85-a4c8-29d2608142a3,c00a7fd8-070c-4f10-a0b6-f209a1b5999a,delivered,,2021-06-27 21:02:26.466 UTC,2021-07-09 20:44:44.334 UTC,sanitizer,4
3ea11109-e463-4324-bbf1-b79c8d5f3669,4830af21-0fc4-4b85-a4c8-29d2608142a3,c00a7fd8-070c-4f10-a0b6-f209a1b5999a,delivered,,2021-06-27 20:54:05.089 UTC,2021-07-09 20:44:39.705 UTC,gown,400
42b4d685-bca2-4a33-9c0b-cd59081a0ca1,4d4a58a1-f187-4b16-bd64-b73f7b736e29,c00a7fd8-070c-4f10-a0b6-f209a1b5999a,delivered,,2021-06-25 12:22:34.641 UTC,2021-07-09 20:35:49.92 UTC,sanitizer,125
7adac5df-ee05-4b0b-828a-d8dcedf0d01a,99f8a40f-7e65-4648-9cc3-a3cafa768468,c00a7fd8-070c-4f10-a0b6-f209a1b5999a,pre_match,contacted,2021-06-17 20:29:09.085 UTC,,kn95,1
b3129f8f-2c34-4d20-a962-8ecae964f364,4496c938-9cd5-4e45-a9f3-1726e499a5cb,c00a7fd8-070c-4f10-a0b6-f209a1b5999a,delivered,,2020-05-03 00:00:00 UTC,2020-10-14 07:10:16 UTC,nitrile_gloves,100
b97a70d8-492c-426e-bf9b-4d4717b14605,4830af21-0fc4-4b85-a4c8-29d2608142a3,c00a7fd8-070c-4f10-a0b6-f209a1b5999a,delivered,,2021-06-27 21:22:18.972 UTC,2021-07-09 20:44:32.792 UTC,disinfecting_wipes,48
2790191b-b9eb-4b69-a88f-3a05aa9da4bf,0c5d7499-92cb-48d9-b49e-772d1e3b3dbf,c015f540-2c04-4112-926f-7b2416f40f65,delivered,,2021-04-12 20:33:37.794 UTC,2021-06-11 16:34:28.269 UTC,cloth_mask,163
2790191b-b9eb-4b69-a88f-3a05aa9da4bf,0c5d7499-92cb-48d9-b49e-772d1e3b3dbf,c015f540-2c04-4112-926f-7b2416f40f65,delivered,,2021-04-12 20:33:37.794 UTC,2021-06-11 16:34:28.269 UTC,three_ply_mask,400
8afe1b0c-c106-4a12-a4b2-2907262f28a9,def7763a-72c2-4824-a3ab-72229fcbe31d,c015f540-2c04-4112-926f-7b2416f40f65,closed,no_contact_facility,2021-05-24 22:09:56.469 UTC,2021-06-07 23:29:49.049 UTC,three_ply_mask,2800
dccdd75a-96ad-4b99-948d-27e7f92008b7,d4f6fe3f-23b9-4fd4-bd07-51d502910f44,c015f540-2c04-4112-926f-7b2416f40f65,pre_match,contacted,2021-05-24 22:50:22.39 UTC,,three_ply_mask,800
498afb96-06c3-4be4-8d35-6888281b0963,1850a7c9-57d2-428e-b5bb-17039de771f9,c0198e36-6c82-4589-8d4c-774ead9e93d5,delivered,,2020-06-17 00:00:00 UTC,2020-10-14 07:10:58 UTC,nitrile_gloves,20
060462d0-036b-4ffb-8ca2-0e83766735e6,98fc8dbc-9873-4b85-88d6-024e8bce22da,c01ff75d-68da-499a-84d8-83a6911d90c6,delivered,,2020-10-06 05:47:17.161 UTC,2020-10-22 04:30:18.373 UTC,gown,1500
05d693b3-db39-49b8-af76-86addca84f8d,9ddda6e9-e9bb-4008-a1b9-23774f0ba6a2,c032a536-7f7f-4578-be2b-ba536dea7534,closed,no_supply,2020-08-13 18:02:43.475 UTC,2020-08-14 02:08:57 UTC,n95,20
05d693b3-db39-49b8-af76-86addca84f8d,9ddda6e9-e9bb-4008-a1b9-23774f0ba6a2,c032a536-7f7f-4578-be2b-ba536dea7534,closed,no_supply,2020-08-13 18:02:43.475 UTC,2020-08-14 02:08:57 UTC,nitrile_gloves,60
74392364-758d-45d0-9e2e-00e0825143cb,0a2de5b7-6942-4428-bd77-a38bf1a6045a,c032a536-7f7f-4578-be2b-ba536dea7534,closed,no_supply,2020-05-20 00:00:00 UTC,2020-10-14 07:10:01 UTC,cloth_mask,-1
6ea099c8-5692-4cfa-8c42-7c39ffcfbab3,4d4a58a1-f187-4b16-bd64-b73f7b736e29,c046101d-3794-475d-9abe-5cd4c7dc4870,delivered,,2021-06-25 12:24:04.39 UTC,2021-07-09 20:36:14.597 UTC,sanitizer,375
9606816f-845a-4a86-ba5d-fa732310de69,def7763a-72c2-4824-a3ab-72229fcbe31d,c046101d-3794-475d-9abe-5cd4c7dc4870,closed,no_need,2021-05-24 22:09:55.04 UTC,2021-06-07 23:24:37.381 UTC,three_ply_mask,2800
cf1e835c-4e0b-429b-9a3d-45a5649bebb6,c2b5e375-d44c-4f20-bc80-4f39defb7b7e,c046101d-3794-475d-9abe-5cd4c7dc4870,delivered,,2021-05-21 17:46:12.991 UTC,2021-06-29 19:22:10.958 UTC,three_ply_mask,2500
dea18144-fff4-42a4-91af-939037c1a7bd,bca4b48f-ebca-4810-8689-0ba004ae6f91,c046101d-3794-475d-9abe-5cd4c7dc4870,delivered,,2021-03-20 03:40:09.565 UTC,2021-04-08 15:58:48.047 UTC,sanitizer,35
698d0361-1c3c-40d2-851e-52cd1c4d10bd,d4f6fe3f-23b9-4fd4-bd07-51d502910f44,c04aaf87-e89f-4b8a-9e1e-24e368b3699f,pre_match,contacted,2021-05-24 22:50:21.762 UTC,,three_ply_mask,800
dc496cbf-5b33-481c-ae9f-7942d96adda1,3f2628ff-54bd-4c3e-9002-f87c9a1ff49f,c04aaf87-e89f-4b8a-9e1e-24e368b3699f,closed,no_contact_facility,2021-05-24 22:30:06.074 UTC,2021-06-17 22:26:21.513 UTC,nitrile_gloves,25
dc496cbf-5b33-481c-ae9f-7942d96adda1,3f2628ff-54bd-4c3e-9002-f87c9a1ff49f,c04aaf87-e89f-4b8a-9e1e-24e368b3699f,closed,no_contact_facility,2021-05-24 22:30:06.074 UTC,2021-06-17 22:26:21.513 UTC,sanitizer,10
67edee0c-92d9-4554-ac0a-a1b15af7f12c,f548d42d-a48b-4d49-8d4d-a48e33b8c8d5,c061e248-ebdd-401f-86f3-d0b87139d939,delivered,,2020-05-26 00:00:00 UTC,2020-10-14 07:10:41 UTC,n95,10
9306ab4d-4af8-4307-be6b-9232bf6186b5,fb4f8dcf-6680-4648-b7dc-918f7cd6cf59,c061e248-ebdd-401f-86f3-d0b87139d939,pre_match,not_contacted,2021-04-06 09:07:47.476 UTC,,face_shield,100
560822ee-a54a-4d6b-9a4d-c638b85a6f54,b2c405da-112b-47a1-894b-7e16a7255d17,c066b761-5868-4f0e-9824-66a2e15b0f4e,closed,no_supply,2020-06-22 00:00:00 UTC,2020-10-14 07:10:24 UTC,face_shield,0
30f87167-dd7b-431e-b157-e6e9791779b4,7f3e8dfc-193b-4644-ade3-90470393c5fa,c07de3b4-7dd9-46da-bd36-a8d51c6d6be3,delivered,,2021-06-08 20:29:01.131 UTC,2021-06-17 13:33:04.838 UTC,disinfecting_wipes,9
30f87167-dd7b-431e-b157-e6e9791779b4,7f3e8dfc-193b-4644-ade3-90470393c5fa,c07de3b4-7dd9-46da-bd36-a8d51c6d6be3,delivered,,2021-06-08 20:29:01.131 UTC,2021-06-17 13:33:04.838 UTC,sanitizer,9
30f87167-dd7b-431e-b157-e6e9791779b4,7f3e8dfc-193b-4644-ade3-90470393c5fa,c07de3b4-7dd9-46da-bd36-a8d51c6d6be3,delivered,,2021-06-08 20:29:01.131 UTC,2021-06-17 13:33:04.838 UTC,three_ply_mask,150
d20b79b5-49d4-439b-822c-8d63dd9bc2f4,4830af21-0fc4-4b85-a4c8-29d2608142a3,c07de3b4-7dd9-46da-bd36-a8d51c6d6be3,delivered,,2021-07-09 01:16:22.167 UTC,2021-07-09 20:44:48.658 UTC,surgical_mask,2500
d4c0d384-8a9b-4e6c-8195-56f91c6512cc,4d4a58a1-f187-4b16-bd64-b73f7b736e29,c086ed89-8056-4db0-9d7b-56ae82af7daf,delivered,,2021-06-25 12:24:05.141 UTC,2021-07-09 20:35:43.314 UTC,sanitizer,125
05cf1d97-33a3-4f04-8407-e9aaceca7257,a8fb9e11-5938-4096-902d-cd510f696a80,c087783c-bb7b-4418-8c94-dd3c08c36fcd,closed,no_supply,2021-02-24 01:59:27.076 UTC,2021-03-18 03:46:57.309 UTC,face_shield,150
def6c032-c6af-47bd-95e7-b53dedbcf4da,b2c405da-112b-47a1-894b-7e16a7255d17,c0919f46-c999-41ca-9c12-100822ba5e83,closed,no_supply,2020-06-22 00:00:00 UTC,2020-10-14 07:10:24 UTC,face_shield,0
db05bdc3-b98b-4b31-bdda-ce53b5264f20,0b34fb7e-efc0-4c7d-be01-6eea927e6418,c0c3483b-6d1d-4173-a773-c0546085c1a8,closed,,2021-02-24 01:59:25.965 UTC,2021-04-12 22:56:40.016 UTC,face_shield,10
67d17de9-0f14-4832-bf79-7f8bab485dba,b34d70da-8727-4e79-beba-e196e8a23651,c0d10e0e-ae87-46c2-8a6a-48de1d7e92f3,closed,no_contact_donor,2021-02-24 01:58:33.836 UTC,2021-03-18 00:10:26.674 UTC,kn95,10
98bc6f76-e655-4c99-a267-fbdcddacb273,2bfe5358-e62a-4718-a128-df73d7b5500c,c0d10e0e-ae87-46c2-8a6a-48de1d7e92f3,closed,no_contact_donor,2021-02-24 01:58:34.783 UTC,2021-06-11 01:00:24.993 UTC,face_shield,10
2b086670-fe3a-47e9-9b24-9d9dc860868d,76bc0bfe-5d76-4aba-955d-f35b99dcdb52,c0d5c969-41e2-4c7f-9092-d6046bc970f6,delivered,,2021-02-23 03:43:14.322 UTC,2020-12-25 00:00:00 UTC,surgical_mask,50000
d9fe9a8b-a32f-4dbc-9cb2-8b3cf049030f,7e0551c4-f3c1-4fda-9312-e9090933f08b,c0d5c969-41e2-4c7f-9092-d6046bc970f6,delivered,,2020-05-30 00:00:00 UTC,2020-10-14 08:10:09 UTC,face_shield,5000
0f8cf84f-4ceb-4ae4-a34f-3c01b118ee48,9e7eff93-8900-4d53-9f5a-6422ac359924,c0e1eeac-8f69-4130-8ec3-6bdb440d1481,delivered,,2020-05-20 00:00:00 UTC,2020-10-14 07:10:32 UTC,face_shield,500
666ae53f-92f2-4f7b-aebe-da721f4c119c,329cbd6b-5f20-47c9-882c-ab28887df172,c1053315-290e-4afe-9164-542c368795f5,delivered,,2020-05-15 00:00:00 UTC,2020-10-14 07:10:16 UTC,face_shield,100
cb25e927-b407-4fc7-ab18-db50c3b88f61,090c4e51-0dae-46cf-9485-901f2625ae99,c1053315-290e-4afe-9164-542c368795f5,delivered,,2020-05-16 00:00:00 UTC,2020-10-14 07:10:13 UTC,surgical_mask,100
90ed041c-9978-4196-ac42-0fb96924d71e,01ccebf4-9777-4075-a5a2-5508236a02f2,c11babb2-5732-4abf-9185-b0bd25eed6d0,delivered,,2021-01-15 21:33:45.026 UTC,2021-01-06 00:00:00 UTC,gown,400
3659daec-2527-4d4b-9d76-2e00e3c15428,037f4686-156c-46c2-904a-500ce4d38a02,c12199c2-5181-4c78-ba7f-e35a2c2cca8c,closed,no_supply,2020-05-27 00:00:00 UTC,2020-10-14 07:10:42 UTC,n95,50
5f37b90f-e524-47cd-bb5b-8a53210be7ef,afa62456-5a34-4d4a-acf3-066f7797c4ee,c12199c2-5181-4c78-ba7f-e35a2c2cca8c,delivered,,2020-06-10 00:00:00 UTC,2020-10-14 07:10:44 UTC,n95,50
dc098f1b-4d6a-439b-9d69-c140aa6082a0,d96be509-daad-4db7-a5c7-0b31eff055b4,c127173a-d66d-44e8-a5f1-0e09ebf2ccd8,closed,no_supply,2020-07-18 22:05:08.941 UTC,2020-07-28 10:07:15 UTC,surgical_mask,1000
8f90c1af-bc2d-4c6a-a378-9465750a833e,7f4d5860-b070-4cef-b624-eb44e518f6c5,c13420fa-95fd-42b0-a852-bd9dcd26b45c,delivered,,2020-05-26 00:00:00 UTC,2020-10-14 07:10:11 UTC,cloth_mask,200
4cef440b-1f0e-41e8-8177-972a06dde00c,9ddda6e9-e9bb-4008-a1b9-23774f0ba6a2,c136a187-e66d-4256-a97f-afa06d1f19bf,closed,no_supply,2020-08-13 18:03:53.602 UTC,2020-08-14 02:08:45 UTC,n95,12
4cef440b-1f0e-41e8-8177-972a06dde00c,9ddda6e9-e9bb-4008-a1b9-23774f0ba6a2,c136a187-e66d-4256-a97f-afa06d1f19bf,closed,no_supply,2020-08-13 18:03:53.602 UTC,2020-08-14 02:08:45 UTC,nitrile_gloves,4
2f7919c4-9519-4f1a-8940-59f21d71e206,c5ab8abc-6edf-4f08-bcdd-e5a3665d67ec,c13a4293-894f-4599-8384-6400c453d5cb,delivered,,2020-06-22 00:00:00 UTC,2020-10-14 08:10:51 UTC,face_shield,1000
3afc95f0-ce79-46ec-b61f-943cbf29826e,01ccebf4-9777-4075-a5a2-5508236a02f2,c13a4293-894f-4599-8384-6400c453d5cb,delivered,,2021-01-15 21:33:47.665 UTC,2021-01-06 00:00:00 UTC,gown,200
6b5b65f9-2a94-41b4-83a9-99be29d6cef8,d96be509-daad-4db7-a5c7-0b31eff055b4,c13a4293-894f-4599-8384-6400c453d5cb,closed,no_supply,2020-07-18 22:07:51.572 UTC,2020-07-28 10:07:35 UTC,surgical_mask,5000
d7c72c31-7e92-4dfc-aa14-438646b0f764,9b36181b-1295-4eab-bd52-c0fb3f689d6c,c13c4cfc-b9c4-44cb-8170-cfa6f5acbf89,delivered,,2020-06-29 00:00:00 UTC,2020-10-14 08:10:16 UTC,sanitizer,8000
d84477d5-1807-40c4-86ec-02d95d1efa41,b47bd621-b040-40f6-b521-ff3450cc499b,c1483f3b-8d0a-4ad9-babf-715fccf11d61,delivered,,2020-05-03 00:00:00 UTC,2020-10-14 07:10:35 UTC,surgical_mask,250
14f62614-3107-436f-bcc8-bcbb62fa8629,75560db4-bfb8-4e54-a9b3-a0550782dace,c1488e05-300a-4a42-a554-dab8ee4e4830,closed,,2021-02-24 01:59:50.426 UTC,2021-04-12 22:56:40.016 UTC,thermometer,10
680b8829-1b3c-4745-91f7-8feb1c06ea11,386acd63-14a6-415d-9dd4-85a02683bf9f,c1488e05-300a-4a42-a554-dab8ee4e4830,closed,,2021-02-24 01:59:58.81 UTC,2021-04-12 22:56:40.016 UTC,gown,10
459eb3da-fdb1-41d6-9d46-680850ec54d9,9ddda6e9-e9bb-4008-a1b9-23774f0ba6a2,c179e62c-4ac9-414c-9185-3d3b2f67736b,closed,no_supply,2020-08-13 18:02:37.853 UTC,2020-08-14 02:08:57 UTC,nitrile_gloves,100
53eb17a7-3466-47d7-a813-a2327ba1dfe4,39eb056f-c883-44d4-9c55-438d29c1c8be,c179e62c-4ac9-414c-9185-3d3b2f67736b,delivered,,2020-09-29 21:45:50.545 UTC,2020-11-09 14:21:04.381 UTC,n95,100
eeb6cbb2-fc50-4a8f-8b24-e7ae5eec32fc,9ddda6e9-e9bb-4008-a1b9-23774f0ba6a2,c179e62c-4ac9-414c-9185-3d3b2f67736b,closed,no_supply,2020-08-13 18:15:24.398 UTC,2020-08-17 07:08:27 UTC,n95,35
4ab66833-78c7-4706-92db-6e92fffa349b,9ddda6e9-e9bb-4008-a1b9-23774f0ba6a2,c17fa612-08f2-409b-b77a-fae81facd544,closed,no_supply,2020-08-13 18:02:56.125 UTC,2020-08-14 02:08:22 UTC,n95,350
