time,county,stateprovince,num_requests
5/1/21,Essex,MA,6
5/1/21,Hampden,MA,3
5/1/21,Middlesex,MA,2
5/1/21,Norfolk,MA,1
5/1/21,Worcester,MA,1
5/1/21,Baltimore,MD,2
5/1/21,Harford,MD,2
5/1/21,Montgomery,MD,2
5/1/21,Prince George's,MD,3
5/1/21,Cumberland,ME,2
5/1/21,Jackson,MI,1
5/1/21,Kent,MI,2
5/1/21,Macomb,MI,3
5/1/21,Marquette,MI,1
5/1/21,Muskegon,MI,1
5/1/21,Washtenaw,MI,1
5/1/21,Wayne,MI,2
5/1/21,Dakota,MN,1
5/1/21,Ramsey,MN,1
5/1/21,Yellow Medicine,MN,1
5/1/21,Gasconade,MO,1
5/1/21,Jackson,MO,1
5/1/21,St. Francois,MO,1
5/1/21,St. Louis,MO,2
5/1/21,Bolivar,MS,1
5/1/21,DeSoto,MS,2
5/1/21,Harrison,MS,1
5/1/21,Jackson,MS,1
5/1/21,Noxubee,MS,1
5/1/21,Sunflower,MS,1
5/1/21,Tunica,MS,1
5/1/21,Cumberland,NC,1
5/1/21,Gaston,NC,1
5/1/21,Guilford,NC,1
5/1/21,Mecklenburg,NC,1
5/1/21,Randolph,NC,1
5/1/21,Rutherford,NC,1
5/1/21,Vance,NC,2
5/1/21,Wake,NC,1
5/1/21,Ward,ND,1
5/1/21,Douglas,NE,2
5/1/21,Belknap,NH,1
5/1/21,Carroll,NH,1
5/1/21,Bergen,NJ,3
5/1/21,Camden,NJ,3
5/1/21,Essex,NJ,3
5/1/21,Middlesex,NJ,1
5/1/21,Somerset,NJ,1
5/1/21,Sussex,NJ,1
5/1/21,Sierra,NM,1
5/1/21,Clark,NV,1
5/1/21,Allegany,NY,1
5/1/21,Bronx,NY,9
5/1/21,Broome,NY,1
5/1/21,Essex,NY,1
5/1/21,Franklin,NY,1
5/1/21,Fulton,NY,1
5/1/21,Kings,NY,5
5/1/21,Nassau,NY,1
5/1/21,New York,NY,5
5/1/21,Ontario,NY,1
5/1/21,Queens,NY,3
5/1/21,Richmond,NY,2
5/1/21,Suffolk,NY,2
5/1/21,Clark,OH,1
5/1/21,Cuyahoga,OH,3
5/1/21,Franklin,OH,2
5/1/21,Huron,OH,1
5/1/21,Knox,OH,1
5/1/21,Lucas,OH,1
5/1/21,Scioto,OH,2
5/1/21,Seneca,OH,1
5/1/21,Summit,OH,1
5/1/21,Wayne,OH,1
5/1/21,Oklahoma,OK,1
5/1/21,Tulsa,OK,2
5/1/21,Wagoner,OK,1
5/1/21,Toronto Division,ONTARIO,1
5/1/21,Benton,OR,1
5/1/21,Clackamas,OR,2
5/1/21,Linn,OR,1
5/1/21,Multnomah,OR,2
5/1/21,Polk,OR,1
5/1/21,Washington,OR,2
5/1/21,Yamhill,OR,1
5/1/21,Erie,PA,1
5/1/21,Franklin,PA,1
5/1/21,Lycoming,PA,1
5/1/21,Montgomery,PA,3
5/1/21,Philadelphia,PA,3
5/1/21,Potter,PA,1
5/1/21,Providence,RI,2
5/1/21,Blount,TN,1
5/1/21,Hamilton,TN,1
5/1/21,Bexar,TX,2
5/1/21,Brazoria,TX,1
5/1/21,Cameron,TX,1
5/1/21,Collin,TX,1
5/1/21,Dallas,TX,4
5/1/21,Denton,TX,1
5/1/21,Fort Bend,TX,3
5/1/21,Harris,TX,9
5/1/21,Hidalgo,TX,1
5/1/21,Hunt,TX,2
5/1/21,Jefferson,TX,1
5/1/21,Montgomery,TX,1
5/1/21,Starr,TX,1
5/1/21,Tarrant,TX,3
5/1/21,Travis,TX,1
5/1/21,Webb,TX,1
5/1/21,Williamson,TX,1
5/1/21,Washington,UT,1
5/1/21,Arlington,VA,3
5/1/21,Fairfax,VA,3
5/1/21,Loudoun,VA,3
5/1/21,Orange,VT,1
5/1/21,Windham,VT,2
5/1/21,Grays Harbor,WA,1
5/1/21,King,WA,3
5/1/21,Snohomish,WA,1
5/1/21,Barron,WI,1
5/1/21,Washington,WI,1
5/1/21,Berkeley,WV,1
6/1/21,Multnomah,AK,2
6/1/21,Jefferson,AL,1
6/1/21,Coconino,AZ,1
6/1/21,Maricopa,AZ,1
6/1/21,Mohave,AZ,1
6/1/21,Contra Costa,CA,3
6/1/21,Los Angeles,CA,19
6/1/21,Monterey,CA,1
6/1/21,Orange,CA,6
6/1/21,Riverside,CA,1
6/1/21,San Bernardino,CA,1
6/1/21,San Diego,CA,5
6/1/21,San Francisco,CA,1
6/1/21,Santa Clara,CA,2
6/1/21,Solano,CA,2
6/1/21,Sonoma,CA,1
6/1/21,Yolo,CA,2
6/1/21,Arapahoe,CO,1
6/1/21,Denver,CO,1
6/1/21,New Castle,DE,1
6/1/21,Alachua,FL,1
6/1/21,Indian River,FL,1
6/1/21,Lake,FL,1
6/1/21,Miami-Dade,FL,1
6/1/21,Orange,FL,1
6/1/21,Palm Beach,FL,1
6/1/21,Pasco,FL,1
6/1/21,Chatham,GA,1
6/1/21,Clayton,GA,1
6/1/21,Douglas,GA,3
6/1/21,Fulton,GA,1
6/1/21,Grady,GA,1
6/1/21,Gwinnett,GA,2
6/1/21,Mitchell,GA,1
6/1/21,Ada,ID,1
6/1/21,Cook,IL,6
6/1/21,Vermilion,IL,1
6/1/21,Carroll,KY,1
6/1/21,Franklin,KY,1
6/1/21,Marion,KY,1
6/1/21,Trigg,KY,1
6/1/21,Caddo Parish,LA,1
6/1/21,East Baton Rouge Parish,LA,1
6/1/21,Essex,MA,5
6/1/21,Hampden,MA,1
6/1/21,Worcester,MA,5
6/1/21,Baltimore,MD,2
6/1/21,Harford,MD,3
6/1/21,Montgomery,MD,1
6/1/21,Macomb,MI,3
6/1/21,Marquette,MI,1
6/1/21,Wayne,MI,1
6/1/21,Carlton,MN,1
6/1/21,Daviess,MO,1
6/1/21,St. Francois,MO,1
6/1/21,Hinds,MS,1
6/1/21,Sunflower,MS,1
6/1/21,Lewis and Clark,MT,1
6/1/21,Bladen,NC,1
6/1/21,Cumberland,NC,1
6/1/21,Durham,NC,1
6/1/21,Vance,NC,1
6/1/21,Belknap,NH,1
6/1/21,Camden,NJ,1
6/1/21,Monmouth,NJ,1
6/1/21,Sussex,NJ,1
6/1/21,Sierra,NM,1
6/1/21,Clark,NV,1
6/1/21,Bronx,NY,6
6/1/21,Dutchess,NY,1
6/1/21,Erie,NY,1
6/1/21,Essex,NY,1
6/1/21,Franklin,NY,1
6/1/21,Kings,NY,3
6/1/21,Nassau,NY,2
6/1/21,New York,NY,5
6/1/21,Ontario,NY,1
6/1/21,Queens,NY,4
6/1/21,Suffolk,NY,1
6/1/21,Sullivan,NY,1
6/1/21,Cuyahoga,OH,2
6/1/21,Franklin,OH,1
6/1/21,Oklahoma,OK,2
6/1/21,Multnomah,OR,1
6/1/21,Delaware,PA,4
6/1/21,Erie,PA,1
6/1/21,Monroe,PA,1
6/1/21,Montgomery,PA,2
6/1/21,Philadelphia,PA,3
6/1/21,Potter,PA,1
6/1/21,Providence,RI,2
6/1/21,Bell,TX,1
6/1/21,Bexar,TX,2
6/1/21,Cameron,TX,1
6/1/21,Collin,TX,2
6/1/21,Coryell,TX,1
6/1/21,Dallas,TX,2
6/1/21,Harris,TX,4
6/1/21,Hays,TX,1
6/1/21,Hidalgo,TX,4
6/1/21,Nueces,TX,1
6/1/21,Tarrant,TX,1
6/1/21,Zavala,TX,1
6/1/21,Arlington,VA,1
6/1/21,Fairfax,VA,1
6/1/21,Loudoun,VA,1
6/1/21,Windham,VT,2
6/1/21,Adams,WA,5
6/1/21,Chelan,WA,1
6/1/21,Clark,WA,4
6/1/21,Cowlitz,WA,1
6/1/21,Grant,WA,2
6/1/21,Grays Harbor,WA,2
6/1/21,King,WA,10
6/1/21,Kitsap,WA,1
6/1/21,Lewis,WA,1
6/1/21,Mason,WA,3
6/1/21,Pierce,WA,3
6/1/21,San Juan,WA,1
6/1/21,Spokane,WA,3
6/1/21,Thurston,WA,1
6/1/21,Whatcom,WA,4
6/1/21,Whitman,WA,1
6/1/21,Yakima,WA,1
6/1/21,Milwaukee,WI,1
6/1/21,St. Croix,WI,1
6/1/21,Berkeley,WV,1
6/1/21,Raleigh,WV,1
